Date, Open, High, Low, Close
09/20/21, 6450.39, 6471.09, 6389.62, 6455.81
09/17/21, 6679.45, 6697.08, 6551.62, 6570.19
09/16/21, 6613.71, 6663.41, 6612.16, 6622.59
09/15/21, 6654.83, 6659.27, 6577.02, 6583.62
09/14/21, 6672.19, 6677.07, 6613.52, 6652.97
09/13/21, 6688.77, 6722.00, 6670.85, 6676.93
09/10/21, 6707.33, 6722.73, 6651.06, 6663.77
09/09/21, 6618.82, 6708.33, 6605.09, 6684.72
09/08/21, 6688.84, 6712.05, 6628.98, 6668.89
09/07/21, 6731.36, 6749.14, 6721.35, 6726.07
09/06/21, 6704.35, 6756.40, 6700.45, 6743.50
09/03/21, 6758.38, 6758.38, 6667.39, 6689.99
09/02/21, 6753.18, 6778.33, 6747.17, 6763.08
09/01/21, 6736.44, 6784.66, 6730.17, 6758.69
08/31/21, 6692.85, 6708.14, 6650.90, 6680.18
08/30/21, 6690.28, 6697.52, 6675.32, 6687.30
08/27/21, 6658.27, 6682.15, 6644.68, 6681.92
08/26/21, 6646.37, 6673.94, 6618.69, 6666.03
08/25/21, 6683.18, 6684.21, 6667.25, 6676.48
08/24/21, 6717.77, 6717.77, 6634.69, 6664.31
08/23/21, 6699.32, 6699.32, 6657.14, 6683.10
08/20/21, 6602.95, 6633.19, 6567.93, 6626.11
08/19/21, 6665.12, 6671.17, 6560.74, 6605.89
08/18/21, 6824.64, 6828.33, 6759.74, 6770.11
08/17/21, 6812.42, 6827.49, 6789.11, 6819.84
08/16/21, 6849.68, 6863.74, 6817.43, 6838.77
08/13/21, 6888.48, 6913.67, 6885.64, 6896.04
08/12/21, 6861.44, 6891.29, 6854.99, 6882.47
08/11/21, 6840.28, 6867.11, 6821.21, 6857.99
08/10/21, 6817.63, 6833.12, 6811.77, 6820.21
08/09/21, 6818.54, 6832.77, 6806.98, 6813.18
08/06/21, 6772.49, 6832.94, 6763.01, 6816.96
08/05/21, 6750.86, 6788.69, 6750.86, 6781.19
08/04/21, 6751.15, 6766.61, 6730.60, 6746.23
08/03/21, 6692.60, 6749.88, 6688.12, 6723.81
08/02/21, 6657.95, 6690.80, 6639.31, 6675.90
07/30/21, 6608.16, 6648.20, 6596.99, 6612.76
07/29/21, 6647.08, 6671.12, 6633.77, 6633.77
07/28/21, 6547.47, 6609.31, 6530.74, 6609.31
07/27/21, 6565.19, 6578.04, 6516.57, 6531.92
07/26/21, 6532.01, 6588.09, 6517.05, 6578.60
07/23/21, 6518.60, 6574.86, 6510.27, 6568.82
07/22/21, 6498.31, 6525.21, 6474.05, 6481.59
07/21/21, 6382.36, 6471.65, 6381.94, 6464.48
07/20/21, 6325.16, 6386.46, 6304.85, 6346.85
07/19/21, 6398.84, 6403.51, 6253.25, 6295.97
07/16/21, 6524.95, 6526.76, 6418.25, 6460.08
07/15/21, 6538.41, 6554.79, 6471.07, 6493.36
07/14/21, 6533.80, 6565.20, 6530.91, 6558.38
07/13/21, 6561.74, 6569.37, 6536.45, 6558.47
07/12/21, 6525.11, 6567.98, 6479.54, 6559.25
07/09/21, 6435.29, 6532.56, 6429.67, 6529.42
07/08/21, 6479.40, 6483.32, 6348.64, 6396.73
07/07/21, 6529.49, 6550.95, 6497.75, 6527.72
07/06/21, 6551.00, 6561.51, 6483.20, 6507.48
07/05/21, 6545.98, 6582.87, 6520.38, 6567.54
07/02/21, 6572.00, 6582.79, 6540.12, 6552.86
07/01/21, 6549.82, 6588.14, 6502.05, 6553.82
06/30/21, 6562.17, 6575.84, 6474.43, 6507.83
06/29/21, 6564.07, 6599.88, 6561.09, 6567.43
06/28/21, 6611.99, 6633.73, 6556.88, 6558.02
06/25/21, 6637.68, 6641.90, 6604.86, 6622.87
06/24/21, 6576.07, 6639.83, 6572.81, 6631.15
06/23/21, 6616.73, 6619.02, 6551.07, 6551.07
06/22/21, 6609.98, 6622.20, 6583.50, 6611.50
06/21/21, 6525.03, 6607.99, 6511.93, 6602.54
06/18/21, 6657.23, 6687.29, 6560.12, 6569.16
06/17/21, 6636.70, 6674.37, 6631.63, 6666.26
06/16/21, 6657.52, 6659.38, 6632.36, 6652.65
06/15/21, 6643.42, 6655.66, 6634.45, 6639.52
06/14/21, 6625.55, 6650.16, 6599.27, 6616.35
06/11/21, 6550.30, 6607.61, 6549.83, 6600.66
06/10/21, 6574.59, 6574.59, 6526.23, 6546.49
06/09/21, 6561.93, 6570.82, 6533.37, 6563.45
06/08/21, 6545.69, 6574.21, 6540.71, 6551.01
06/07/21, 6509.98, 6560.39, 6485.80, 6543.56
06/04/21, 6514.27, 6517.93, 6497.39, 6515.66
06/03/21, 6518.58, 6522.23, 6473.67, 6507.92
06/02/21, 6489.90, 6521.82, 6482.10, 6521.52
06/01/21, 6470.42, 6521.57, 6464.71, 6489.40
05/31/21, 6483.32, 6496.32, 6441.76, 6447.17
05/28/21, 6453.12, 6493.72, 6448.87, 6484.11
05/27/21, 6379.83, 6467.72, 6379.83, 6435.71
05/26/21, 6403.95, 6413.72, 6375.14, 6391.60
05/25/21, 6416.61, 6422.83, 6390.27, 6390.27
05/24/21, 6395.96, 6408.49, 6382.71, 6408.49
05/21/21, 6360.88, 6402.10, 6351.95, 6386.41
05/20/21, 6296.25, 6343.58, 6267.55, 6343.58
05/19/21, 6292.05, 6310.49, 6192.33, 6262.55
05/18/21, 6406.18, 6412.91, 6343.55, 6353.67
05/17/21, 6397.22, 6410.21, 6349.33, 6367.35
05/14/21, 6335.82, 6385.67, 6301.19, 6385.14
05/13/21, 6219.73, 6303.70, 6150.43, 6288.33
05/12/21, 6259.63, 6299.24, 6233.96, 6279.35
05/11/21, 6314.27, 6324.31, 6226.11, 6267.39
05/10/21, 6395.38, 6395.60, 6367.04, 6385.99
05/07/21, 6388.92, 6390.04, 6342.37, 6385.51
05/06/21, 6348.90, 6377.58, 6321.72, 6357.09
05/05/21, 6284.54, 6339.47, 6275.14, 6339.47
05/04/21, 6319.49, 6355.87, 6238.79, 6251.75
05/03/21, 6285.51, 6314.92, 6252.66, 6307.90
04/30/21, 6316.32, 6320.14, 6268.86, 6269.48
04/29/21, 6341.12, 6352.36, 6287.44, 6302.57
04/28/21, 6293.21, 6320.11, 6283.62, 6306.98
04/27/21, 6273.36, 6282.52, 6255.41, 6273.76
04/26/21, 6256.04, 6288.79, 6240.99, 6275.52
04/23/21, 6259.63, 6280.81, 6227.19, 6257.94
04/22/21, 6230.21, 6274.19, 6225.59, 6267.28
04/21/21, 6180.69, 6227.04, 6178.66, 6210.55
04/20/21, 6281.10, 6285.29, 6154.03, 6165.11
04/19/21, 6294.74, 6319.08, 6293.17, 6296.69
04/16/21, 6229.65, 6299.56, 6229.30, 6287.07
04/15/21, 6219.04, 6244.23, 6209.59, 6234.14
04/14/21, 6214.49, 6217.74, 6194.55, 6208.58
04/13/21, 6171.88, 6193.24, 6156.49, 6184.10
04/12/21, 6167.32, 6183.02, 6151.52, 6161.68
04/09/21, 6171.60, 6188.48, 6161.42, 6169.41
04/08/21, 6153.36, 6171.45, 6146.22, 6165.72
04/07/21, 6137.63, 6154.38, 6118.91, 6130.66
04/06/21, 6155.22, 6159.10, 6125.74, 6131.34
04/01/21, 6079.67, 6106.12, 6063.86, 6102.96
03/31/21, 6085.02, 6097.74, 6060.24, 6067.23
03/30/21, 6044.54, 6095.08, 6041.39, 6088.04
03/29/21, 5995.00, 6029.59, 5985.36, 6015.51
03/26/21, 5979.23, 6002.95, 5962.46, 5988.81
03/25/21, 5911.04, 5952.41, 5886.00, 5952.41
03/24/21, 5901.64, 5948.67, 5890.55, 5947.29
03/23/21, 5943.31, 5968.56, 5921.83, 5945.30
03/22/21, 5960.85, 5987.23, 5943.71, 5968.48
03/19/21, 6021.13, 6047.65, 5983.61, 5997.96
03/18/21, 6076.21, 6082.92, 6044.32, 6062.79
03/17/21, 6048.31, 6062.36, 6037.25, 6054.82
03/16/21, 6050.40, 6061.19, 6034.76, 6055.43
03/15/21, 6069.09, 6089.20, 6018.55, 6035.97
03/12/21, 6030.63, 6046.55, 6017.41, 6046.55
03/11/21, 6004.16, 6033.76, 5995.41, 6033.76
03/10/21, 5915.17, 5993.63, 5912.35, 5990.55
03/09/21, 5903.26, 5937.81, 5895.33, 5924.97
03/08/21, 5822.92, 5912.50, 5799.05, 5902.99
03/05/21, 5794.48, 5837.55, 5755.60, 5782.65
03/04/21, 5800.73, 5844.69, 5797.67, 5830.65
03/03/21, 5841.20, 5871.43, 5788.66, 5830.06
03/02/21, 5774.62, 5835.74, 5773.52, 5809.73
03/01/21, 5770.89, 5804.35, 5765.80, 5792.79
02/26/21, 5715.69, 5768.03, 5688.26, 5703.22
02/25/21, 5824.72, 5834.36, 5783.89, 5783.89
02/24/21, 5769.21, 5804.14, 5758.30, 5797.98
02/23/21, 5781.24, 5804.90, 5721.92, 5779.84
02/22/21, 5737.47, 5776.64, 5703.48, 5767.44
02/19/21, 5737.19, 5784.90, 5733.84, 5773.55
02/18/21, 5757.75, 5779.01, 5720.58, 5728.33
02/17/21, 5762.01, 5790.27, 5752.85, 5765.84
02/16/21, 5796.43, 5797.92, 5768.96, 5786.53
02/15/21, 5732.30, 5801.38, 5722.16, 5786.25
02/12/21, 5651.67, 5705.02, 5627.99, 5703.67
02/11/21, 5684.94, 5692.00, 5656.80, 5669.82
02/10/21, 5719.32, 5719.32, 5647.28, 5670.80
02/09/21, 5703.53, 5703.53, 5674.43, 5691.54
02/08/21, 5688.68, 5714.28, 5673.63, 5686.03
02/05/21, 5638.74, 5673.03, 5627.84, 5659.26
02/04/21, 5568.39, 5613.95, 5566.58, 5608.54
02/03/21, 5610.59, 5626.41, 5554.09, 5563.05
02/02/21, 5510.62, 5574.77, 5509.24, 5563.11
02/01/21, 5441.43, 5481.67, 5429.78, 5461.68
01/29/21, 5421.53, 5474.80, 5399.21, 5399.21
01/28/21, 5407.74, 5525.95, 5379.22, 5510.52
01/27/21, 5517.53, 5545.45, 5401.43, 5459.62
01/26/21, 5473.25, 5555.28, 5471.09, 5523.52
01/25/21, 5579.73, 5584.40, 5453.24, 5472.36
01/22/21, 5568.88, 5573.71, 5511.44, 5559.57
01/21/21, 5660.27, 5665.98, 5589.80, 5590.79
01/20/21, 5615.41, 5646.06, 5602.49, 5628.44
01/19/21, 5647.75, 5655.22, 5592.20, 5598.61
01/18/21, 5584.85, 5618.42, 5584.59, 5617.27
01/15/21, 5648.70, 5656.45, 5563.74, 5611.69
01/14/21, 5662.17, 5690.49, 5656.75, 5681.14
01/13/21, 5648.96, 5679.07, 5643.75, 5662.67
01/12/21, 5672.20, 5679.06, 5636.75, 5650.97
01/11/21, 5684.66, 5704.09, 5629.46, 5662.43
01/08/21, 5711.58, 5721.89, 5676.15, 5706.88
01/07/21, 5651.04, 5689.28, 5629.49, 5669.85
01/06/21, 5601.01, 5648.42, 5553.39, 5630.60
01/05/21, 5561.60, 5603.66, 5530.48, 5564.60
01/04/21, 5614.04, 5656.42, 5567.97, 5588.96
12/31/20, 5573.20, 5598.93, 5551.41, 5551.41
12/30/20, 5603.72, 5625.60, 5594.11, 5599.41
12/29/20, 5610.13, 5625.52, 5603.74, 5611.79
12/28/20, 5562.04, 5601.00, 5547.90, 5588.38
12/24/20, 5542.49, 5545.71, 5517.01, 5522.01
12/23/20, 5472.14, 5539.16, 5472.03, 5527.59
12/22/20, 5411.15, 5477.87, 5411.15, 5466.86
12/21/20, 5392.55, 5422.10, 5306.58, 5393.34
12/18/20, 5533.78, 5581.96, 5519.17, 5527.84
12/17/20, 5578.79, 5585.51, 5547.59, 5549.46
12/16/20, 5551.45, 5589.76, 5515.50, 5547.68
12/15/20, 5521.79, 5565.52, 5517.06, 5530.31
12/14/20, 5547.30, 5577.18, 5527.84, 5527.84
12/11/20, 5528.14, 5532.81, 5466.56, 5507.55
12/10/20, 5558.96, 5572.80, 5511.48, 5549.65
12/09/20, 5590.19, 5599.41, 5545.94, 5546.82
12/08/20, 5553.79, 5574.57, 5521.87, 5560.67
12/07/20, 5594.50, 5595.83, 5535.42, 5573.38
12/04/20, 5574.12, 5616.62, 5574.12, 5609.15
12/03/20, 5581.53, 5584.10, 5546.29, 5574.36
12/02/20, 5563.05, 5585.87, 5549.79, 5583.01
12/01/20, 5542.46, 5589.68, 5529.25, 5581.64
11/30/20, 5564.16, 5599.94, 5518.55, 5518.55
11/27/20, 5563.04, 5612.76, 5556.62, 5598.18
11/26/20, 5589.38, 5592.78, 5559.72, 5566.79
11/25/20, 5577.97, 5589.78, 5545.01, 5571.29
11/24/20, 5546.07, 5574.69, 5536.11, 5558.42
11/23/20, 5543.83, 5555.83, 5492.15, 5492.15
11/20/20, 5463.99, 5524.25, 5461.39, 5495.89
11/19/20, 5458.02, 5490.18, 5449.45, 5474.66
11/18/20, 5468.17, 5521.01, 5452.12, 5511.45
11/17/20, 5468.29, 5487.31, 5441.26, 5483.00
11/16/20, 5430.57, 5518.91, 5402.31, 5471.48
11/13/20, 5343.32, 5411.12, 5343.25, 5380.16
11/12/20, 5394.37, 5421.40, 5348.63, 5362.57
11/11/20, 5433.66, 5462.95, 5408.67, 5445.21
11/10/20, 5351.31, 5439.08, 5327.22, 5418.97
11/09/20, 5036.92, 5387.49, 5021.33, 5336.32
11/06/20, 4964.26, 4997.74, 4915.24, 4960.88
11/05/20, 4956.02, 4998.19, 4942.18, 4983.99
11/04/20, 4736.46, 4926.56, 4730.31, 4922.85
11/03/20, 4743.86, 4812.29, 4730.23, 4805.61
11/02/20, 4614.95, 4705.11, 4581.86, 4691.14
10/30/20, 4519.37, 4601.74, 4519.37, 4594.24
10/29/20, 4571.13, 4606.72, 4512.57, 4569.67
10/28/20, 4635.19, 4640.63, 4521.61, 4571.12
10/27/20, 4818.98, 4818.98, 4723.70, 4730.66
10/26/20, 4844.64, 4896.47, 4814.99, 4816.12
10/23/20, 4843.28, 4934.71, 4843.14, 4909.64
10/22/20, 4830.44, 4873.90, 4783.65, 4851.38
10/21/20, 4945.33, 4945.33, 4849.01, 4853.95
10/20/20, 4932.87, 4968.61, 4914.49, 4929.28
10/19/20, 4955.39, 4993.39, 4881.46, 4929.27
10/16/20, 4904.10, 4957.60, 4875.76, 4935.86
10/15/20, 4873.03, 4881.31, 4808.58, 4837.42
10/14/20, 4956.69, 4965.32, 4928.43, 4941.66
10/13/20, 4976.28, 4976.58, 4928.64, 4947.61
10/12/20, 4952.47, 4998.51, 4944.00, 4979.29
10/09/20, 4925.41, 4954.02, 4918.06, 4946.81
10/08/20, 4910.49, 4936.04, 4877.10, 4911.94
10/07/20, 4888.49, 4915.63, 4865.26, 4882.00
10/06/20, 4881.80, 4925.71, 4850.36, 4895.46
10/05/20, 4863.63, 4876.86, 4842.26, 4871.87
10/02/20, 4769.43, 4824.88, 4757.22, 4824.89
10/01/20, 4850.20, 4871.83, 4804.77, 4824.04
09/30/20, 4793.19, 4854.02, 4782.69, 4803.44
09/29/20, 4832.87, 4846.63, 4806.45, 4832.07
09/28/20, 4806.14, 4849.97, 4788.18, 4843.27
09/25/20, 4754.81, 4758.05, 4666.26, 4729.66
09/24/20, 4746.10, 4806.83, 4744.04, 4762.62
09/23/20, 4824.17, 4871.45, 4802.26, 4802.26
09/22/20, 4809.57, 4827.00, 4772.84, 4772.84
09/21/20, 4949.76, 4949.76, 4779.21, 4792.04
09/18/20, 5035.94, 5041.33, 4978.18, 4978.18
09/17/20, 5005.89, 5053.32, 4995.65, 5039.50
09/16/20, 5065.75, 5091.52, 5029.56, 5074.42
09/15/20, 5056.90, 5087.99, 5035.10, 5067.93
09/14/20, 5071.87, 5087.52, 5034.91, 5051.88
09/11/20, 5014.97, 5053.63, 4997.86, 5034.14
09/10/20, 5039.48, 5062.89, 5005.84, 5023.93
09/09/20, 4980.46, 5058.35, 4973.36, 5042.98
09/08/20, 5052.88, 5061.60, 4935.38, 4973.52
09/07/20, 4979.87, 5064.64, 4979.87, 5053.72
09/04/20, 4974.69, 5068.88, 4928.79, 4965.07
09/03/20, 5074.64, 5131.39, 4982.34, 5009.52
09/02/20, 4969.62, 5062.01, 4959.64, 5031.74
09/01/20, 4974.42, 4993.56, 4892.83, 4938.10
08/31/20, 5041.34, 5067.55, 4942.18, 4947.22
08/28/20, 5031.31, 5031.53, 4970.64, 5002.94
08/27/20, 5052.26, 5052.26, 5005.46, 5015.97
08/26/20, 4991.63, 5050.10, 4977.94, 5048.43
08/25/20, 5023.06, 5073.61, 5008.27, 5008.27
08/24/20, 4948.71, 5013.70, 4948.71, 5007.89
08/21/20, 4927.61, 4939.25, 4839.08, 4896.33
08/20/20, 4914.69, 4937.95, 4888.15, 4911.24
08/19/20, 4934.79, 4977.23, 4917.53, 4977.23
08/18/20, 4951.98, 5001.29, 4924.15, 4938.06
08/17/20, 4972.59, 4995.55, 4937.72, 4971.94
08/14/20, 5018.95, 5018.95, 4921.58, 4962.93
08/13/20, 5055.42, 5079.02, 5037.55, 5042.38
08/12/20, 5017.73, 5096.53, 5010.80, 5073.31
08/11/20, 4952.41, 5052.12, 4949.05, 5027.99
08/10/20, 4905.27, 4937.63, 4878.58, 4909.51
08/07/20, 4873.10, 4896.21, 4843.90, 4889.52
08/06/20, 4919.41, 4951.86, 4860.98, 4885.13
08/05/20, 4916.96, 4954.60, 4907.41, 4933.34
08/04/20, 4905.66, 4920.80, 4856.65, 4889.52
08/03/20, 4797.06, 4899.52, 4763.60, 4875.93
07/31/20, 4866.24, 4902.90, 4783.69, 4783.69
07/30/20, 4952.08, 4952.38, 4801.02, 4852.94
07/29/20, 4948.48, 4978.50, 4945.58, 4958.74
07/28/20, 4930.10, 4950.01, 4893.63, 4928.94
07/27/20, 4944.30, 4957.77, 4923.19, 4939.62
07/24/20, 4973.73, 4982.12, 4925.41, 4956.43
07/23/20, 5064.72, 5083.97, 5019.21, 5033.76
07/22/20, 5098.48, 5099.29, 5028.48, 5037.12
07/21/20, 5129.78, 5172.98, 5097.42, 5104.28
07/20/20, 5058.48, 5100.79, 5015.11, 5093.18
07/17/20, 5088.00, 5091.13, 5045.07, 5069.42
07/16/20, 5076.52, 5105.12, 5048.32, 5085.28
07/15/20, 5045.92, 5145.33, 5039.19, 5108.98
07/14/20, 4990.48, 5007.46, 4941.73, 5007.46
07/13/20, 5026.20, 5060.43, 4980.12, 5056.23
07/10/20, 4891.61, 4974.37, 4882.50, 4970.48
07/09/20, 5006.52, 5014.85, 4911.56, 4921.01
07/08/20, 5004.82, 5040.52, 4969.83, 4981.13
07/07/20, 5054.04, 5056.52, 5009.03, 5043.73
07/06/20, 5112.50, 5121.72, 5059.07, 5081.51
07/03/20, 5056.67, 5062.51, 4982.24, 5007.14
07/02/20, 4963.13, 5072.71, 4956.66, 5049.38
07/01/20, 4939.80, 4963.37, 4851.37, 4926.94
06/30/20, 4958.94, 4967.35, 4901.96, 4935.99
06/29/20, 4887.23, 4977.63, 4867.33, 4945.46
06/26/20, 4965.72, 5014.83, 4908.15, 4909.64
06/25/20, 4860.16, 4941.96, 4795.05, 4918.58
06/24/20, 4985.63, 5004.04, 4871.36, 4871.36
06/23/20, 4972.88, 5046.31, 4962.60, 5017.68
06/22/20, 4928.01, 5006.40, 4902.06, 4948.70
06/19/20, 4997.53, 5040.47, 4979.45, 4979.45
06/18/20, 4978.30, 5017.18, 4908.60, 4958.75
06/17/20, 4952.57, 5026.84, 4952.57, 4995.97
06/16/20, 4922.79, 5006.79, 4887.56, 4952.46
06/15/20, 4716.98, 4841.53, 4691.81, 4815.72
06/12/20, 4774.11, 4940.79, 4759.17, 4839.26
06/11/20, 4925.95, 4956.30, 4815.60, 4815.60
06/10/20, 5119.86, 5152.45, 5043.57, 5053.42
06/09/20, 5187.09, 5203.42, 5053.21, 5095.11
06/08/20, 5159.30, 5213.67, 5137.20, 5175.52
06/05/20, 5060.92, 5199.65, 5060.92, 5197.79
06/04/20, 4994.18, 5052.75, 4966.82, 5011.98
06/03/20, 4911.45, 5026.45, 4909.99, 5022.38
06/02/20, 4799.88, 4880.15, 4795.28, 4858.97
06/01/20, 4776.72, 4782.03, 4721.63, 4762.78
05/29/20, 4733.98, 4768.85, 4695.36, 4695.44
05/28/20, 4718.11, 4784.09, 4701.52, 4771.39
05/27/20, 4621.77, 4711.99, 4614.41, 4688.74
05/26/20, 4588.30, 4619.84, 4573.89, 4606.24
05/25/20, 4482.54, 4539.91, 4451.56, 4539.91
05/22/20, 4381.82, 4475.35, 4368.80, 4444.56
05/21/20, 4443.92, 4498.08, 4429.27, 4445.45
05/20/20, 4434.62, 4499.79, 4396.20, 4496.98
05/19/20, 4536.07, 4536.07, 4421.11, 4458.16
05/18/20, 4361.03, 4508.95, 4354.73, 4498.34
05/15/20, 4314.97, 4335.77, 4255.19, 4277.63
05/14/20, 4294.01, 4313.26, 4194.58, 4273.13
05/13/20, 4420.50, 4422.74, 4336.56, 4344.95
05/12/20, 4473.43, 4499.39, 4453.65, 4472.50
05/11/20, 4561.19, 4569.76, 4460.24, 4490.22
05/08/20, 4538.09, 4560.19, 4519.59, 4549.64
05/07/20, 4456.44, 4503.94, 4440.98, 4501.44
05/06/20, 4484.16, 4484.16, 4425.78, 4433.38
05/05/20, 4455.74, 4492.52, 4419.95, 4483.13
05/04/20, 4413.14, 4427.74, 4362.13, 4378.23
04/30/20, 4693.28, 4719.74, 4554.91, 4572.18
04/29/20, 4566.29, 4678.93, 4552.81, 4671.11
04/28/20, 4507.42, 4601.94, 4493.51, 4569.79
04/27/20, 4479.86, 4505.26, 4448.05, 4505.26
04/24/20, 4387.03, 4448.73, 4366.09, 4393.32
04/23/20, 4450.19, 4495.90, 4395.75, 4451.00
04/22/20, 4382.20, 4417.57, 4361.44, 4411.80
04/21/20, 4467.49, 4477.31, 4357.46, 4357.46
04/20/20, 4531.34, 4531.34, 4426.24, 4528.30
04/17/20, 4470.92, 4550.78, 4464.09, 4499.01
04/16/20, 4402.38, 4418.65, 4318.90, 4350.16
04/15/20, 4511.87, 4525.50, 4335.59, 4353.72
04/14/20, 4553.55, 4577.84, 4497.56, 4523.91
04/09/20, 4512.30, 4543.69, 4409.04, 4506.85
04/08/20, 4397.36, 4442.75, 4333.09, 4442.75
04/07/20, 4489.40, 4527.60, 4379.27, 4438.27
04/06/20, 4298.50, 4353.21, 4268.52, 4346.14
04/03/20, 4204.81, 4214.59, 4142.28, 4154.58
04/02/20, 4243.84, 4265.56, 4143.16, 4220.96
04/01/20, 4259.94, 4266.69, 4186.45, 4207.24
03/31/20, 4437.78, 4468.52, 4309.72, 4396.12
03/30/20, 4362.09, 4379.15, 4216.41, 4378.51
03/27/20, 4433.95, 4471.37, 4288.66, 4351.49
03/26/20, 4332.79, 4543.58, 4296.06, 4543.58
03/25/20, 4339.71, 4453.01, 4221.32, 4432.30
03/24/20, 4087.61, 4242.70, 4038.06, 4242.70
03/23/20, 3869.01, 4097.82, 3851.17, 3914.31
03/20/20, 4066.79, 4109.11, 3984.30, 4048.80
03/19/20, 3833.99, 3909.15, 3691.08, 3855.50
03/18/20, 3905.53, 3908.72, 3726.45, 3754.84
03/17/20, 4041.33, 4042.46, 3759.00, 3991.78
03/16/20, 3886.82, 3962.01, 3632.06, 3881.46
03/13/20, 4234.37, 4438.51, 4055.19, 4118.36
03/12/20, 4374.67, 4404.26, 4025.89, 4044.26
03/11/20, 4716.22, 4766.00, 4603.05, 4610.25
03/10/20, 4770.62, 4924.84, 4615.16, 4636.61
03/09/20, 4845.27, 4863.34, 4691.20, 4707.91
03/06/20, 5253.82, 5284.08, 5117.57, 5139.11
03/05/20, 5490.52, 5494.16, 5329.24, 5361.10
03/04/20, 5400.43, 5493.25, 5357.35, 5464.89
03/03/20, 5408.15, 5509.28, 5371.66, 5393.17
03/02/20, 5416.02, 5430.05, 5197.57, 5333.52
02/28/20, 5310.82, 5376.05, 5229.56, 5309.90
02/27/20, 5571.72, 5613.72, 5421.31, 5495.60
02/26/20, 5646.14, 5707.31, 5526.14, 5684.55
02/25/20, 5825.37, 5828.46, 5670.71, 5679.68
02/24/20, 5875.86, 5884.86, 5765.17, 5791.87
02/21/20, 6035.03, 6067.29, 5995.14, 6029.72
02/20/20, 6105.17, 6110.95, 6062.30, 6062.30
02/19/20, 6086.11, 6111.41, 6072.66, 6111.24
02/18/20, 6042.38, 6079.50, 6039.94, 6056.82
02/17/20, 6079.53, 6088.60, 6064.92, 6085.95
02/14/20, 6096.07, 6096.07, 6067.14, 6069.35
02/13/20, 6076.92, 6098.26, 6028.28, 6093.14
02/12/20, 6064.25, 6104.73, 6062.97, 6104.73
02/11/20, 6047.96, 6060.97, 6032.79, 6054.76
02/10/20, 6008.48, 6018.31, 5993.91, 6015.67
02/07/20, 6027.54, 6044.97, 5999.95, 6029.75
02/06/20, 6045.04, 6050.94, 6008.55, 6038.18
